county_name,county_num,dem_margin,dem_num,fips_code,rep_num,state,turnout,vap,year,state_electoral_votes
White Pine County,3773,-0.3207,1230,32033,2440,NV,0.5429,6950,2008,5
Carson City,23463,0.0087,11623,32510,11419,NV,0.6125,38310,2008,5
Belknap County,32298,-0.1189,14080,33001,17920,NH,0.6833,47265,2004,4
Carroll County,28222,-0.0459,13319,33003,14614,NH,0.7456,37850,2004,4
Cheshire County,41347,0.1929,24438,33005,16463,NH,0.6838,60470,2004,4
Coos County,16925,0.0261,8585,33007,8143,NH,0.6682,25330,2004,4
Grafton County,46971,0.1257,26180,33009,20277,NH,0.7006,67040,2004,4
Hillsborough County,195427,-0.0287,94121,33011,99724,NH,0.6764,288920,2004,4
Merrimack County,76647,0.0511,39975,33013,36060,NH,0.6797,112765,2004,4
Rockingham County,158816,-0.0418,75437,33015,82069,NH,0.7205,220435,2004,4
Strafford County,59281,0.1201,32942,33017,25825,NH,0.6351,93340,2004,4
Sullivan County,21804,0.0593,11434,33019,10142,NH,0.661,32985,2004,4
Belknap County,33465,0.0118,16796,33001,16402,NH,0.708,47265,2008,4
Carroll County,28910,0.0634,15221,33003,13387,NH,0.7638,37850,2008,4
Cheshire County,42601,0.2762,26971,33005,15205,NH,0.7045,60470,2008,4
Coos County,16259,0.1829,9532,33007,6558,NH,0.6419,25330,2008,4
Grafton County,49602,0.2774,31446,33009,17687,NH,0.7399,67040,2008,4
Hillsborough County,203799,0.0375,104820,33011,97178,NH,0.7054,288920,2008,4
Merrimack County,79719,0.1388,45078,33013,34010,NH,0.7069,112765,2008,4
Rockingham County,167093,0.0108,83723,33015,81917,NH,0.758,220435,2008,4
Strafford County,63549,0.2041,37990,33017,25021,NH,0.6808,93340,2008,4
Sullivan County,22614,0.1804,13249,33019,9169,NH,0.6856,32985,2008,4
Atlantic County,106097,0.059,55746,34001,49487,NJ,0.5654,187655,2004,15
Bergen County,400244,0.0446,207666,34003,189833,NJ,0.6784,590020,2004,15
Burlington County,207956,0.0696,110411,34005,95936,NJ,0.6416,324105,2004,15
Camden County,220933,0.255,137765,34007,81427,NJ,0.6048,365285,2004,15
Cape May County,50762,-0.1449,21475,34009,28832,NJ,0.661,76795,2004,15
Cumberland County,53185,0.0661,27875,34011,24362,NJ,0.4892,108715,2004,15
Essex County,289348,0.4158,203681,34013,83374,NJ,0.594,487080,2004,15
Gloucester County,127964,0.0532,66835,34015,60033,NJ,0.6087,210240,2004,15
Hudson County,189446,0.3526,127447,34017,60646,NJ,0.5368,352925,2004,15
Hunterdon County,66680,-0.2075,26050,34019,39888,NJ,0.7094,94000,2004,15
Mercer County,149483,0.234,91580,34021,56604,NJ,0.6145,243265,2004,15
Middlesex County,295805,0.1357,166628,34023,126492,NJ,0.5932,498645,2004,15
Monmouth County,299939,-0.0996,133773,34025,163650,NJ,0.6685,448650,2004,15
Morris County,235154,-0.1581,98066,34027,135241,NJ,0.7095,331425,2004,15
Ocean County,256306,-0.2121,99839,34029,154204,NJ,0.6111,419400,2004,15
Passaic County,171311,0.1154,94962,34031,75200,NJ,0.561,305385,2004,15
Salem County,29781,-0.0662,13749,34033,15721,NJ,0.606,49140,2004,15
Somerset County,140279,-0.043,66476,34035,72508,NJ,0.6733,208330,2004,15
Sussex County,69396,-0.2956,23990,34037,44506,NJ,0.6292,110295,2004,15
Union County,203218,0.1814,119372,34039,82517,NJ,0.6314,321830,2004,15
Warren County,48208,-0.2385,18044,34041,29542,NJ,0.608,79295,2004,15
Atlantic County,119042,0.1506,67830,34001,49902,NJ,0.6344,187655,2008,15
Bergen County,414733,0.0946,225367,34003,186118,NJ,0.7029,590020,2008,15
Burlington County,223174,0.1864,131219,34005,89626,NJ,0.6886,324105,2008,15
Camden County,235704,0.3625,159259,34007,73819,NJ,0.6453,365285,2008,15
Cape May County,50835,-0.0865,22893,34009,27288,NJ,0.662,76795,2008,15
Cumberland County,58065,0.2163,34919,34011,22360,NJ,0.5341,108715,2008,15
Essex County,316183,0.5258,240306,34013,74063,NJ,0.6491,487080,2008,15
Gloucester County,139430,0.1216,77267,34015,60315,NJ,0.6632,210240,2008,15
Hudson County,211312,0.4675,154140,34017,55360,NJ,0.5987,352925,2008,15
Hunterdon County,69849,-0.1334,29776,34019,39092,NJ,0.7431,94000,2008,15
Mercer County,160039,0.3606,107926,34021,50223,NJ,0.6579,243265,2008,15
Middlesex County,321015,0.2184,193812,34023,123695,NJ,0.6438,498645,2008,15
Monmouth County,312616,-0.0374,148737,34025,160433,NJ,0.6968,448650,2008,15
Morris County,246916,-0.0812,112275,34027,132331,NJ,0.745,331425,2008,15
Ocean County,274298,-0.1841,110189,34029,160677,NJ,0.654,419400,2008,15
Passaic County,187395,0.2172,113257,34031,72552,NJ,0.6136,305385,2008,15
Salem County,31363,0.0392,16044,34033,14816,NJ,0.6382,49140,2008,15
Somerset County,151078,0.0611,79321,34035,70085,NJ,0.7252,208330,2008,15
Sussex County,74154,-0.2069,28840,34037,44184,NJ,0.6723,110295,2008,15
Union County,222097,0.2821,141417,34039,78768,NJ,0.6901,321830,2008,15
Warren County,48939,-0.1404,20628,34041,27500,NJ,0.6172,79295,2008,15
Bernalillo County,256811,0.042,132252,35001,121454,NM,0.5911,434480,2004,5
Catron County,1993,-0.4395,551,35003,1427,NM,0.6632,3005,2004,5
Chaves County,21705,-0.3707,6726,35005,14773,NM,0.5284,41075,2004,5
Cibola County,7487,0.0582,3913,35006,3477,NM,0.3831,19545,2004,5
Colfax County,5968,-0.0432,2824,35007,3082,NM,0.6013,9925,2004,5
Curry County,17286,-0.2376,6541,35009,10649,NM,0.5789,29860,2004,5
DeBaca County,993,-0.428,281,35011,706,NM,0.6687,1485,2004,5
Dona Ana County,61960,0.0357,31762,35013,29548,NM,0.5151,120285,2004,5
Eddy County,20270,-0.3151,6880,35015,13268,NM,0.5564,36430,2004,5
Grant County,13392,0.0717,7095,35017,6135,NM,0.5919,22625,2004,5
Guadalupe County,2267,0.1879,1340,35019,914,NM,0.6717,3375,2004,5
Hidalgo County,1964,-0.112,861,35023,1081,NM,0.5693,3450,2004,5
Lea County,18181,-0.5931,3646,35025,14430,NM,0.4982,36495,2004,5
Lincoln County,9014,-0.3603,2822,35027,6070,NM,0.5727,15740,2004,5
Los Alamos County,11197,-0.0539,5206,35028,5810,NM,0.8447,13255,2004,5
Luna County,7593,-0.1085,3340,35029,4164,NM,0.4665,16275,2004,5
McKinley County,20623,0.2764,13051,35031,7351,NM,0.4481,46020,2004,5
Mora County,2826,0.3355,1876,35033,928,NM,0.72,3925,2004,5
Otero County,20764,-0.3676,6433,35035,14066,NM,0.4749,43725,2004,5
Quay County,4117,-0.3009,1422,35037,2661,NM,0.6104,6745,2004,5
Rio Arriba County,14999,0.307,9753,35039,5149,NM,0.5303,28285,2004,5
Roosevelt County,7144,-0.408,2082,35041,4997,NM,0.5449,13110,2004,5
Sandoval County,44538,-0.0271,21421,35043,22628,NM,0.5356,83155,2004,5
San Juan County,45006,-0.3262,14843,35045,29525,NM,0.5327,84480,2004,5
San Miguel County,12116,0.4432,8683,35047,3313,NM,0.5765,21015,2004,5
Santa Fe County,66200,0.4321,47074,35049,18466,NM,0.656,100915,2004,5
Sierra County,5157,-0.2397,1926,35051,3162,NM,0.5204,9910,2004,5
Socorro County,7851,0.0419,4025,35053,3696,NM,0.6224,12615,2004,5
Taos County,14835,0.4935,10987,35055,3666,NM,0.6154,24105,2004,5
Torrance County,6507,-0.252,2386,35057,4026,NM,0.581,11200,2004,5
Union County,1881,-0.5545,411,35059,1454,NM,0.6993,2690,2004,5
Valencia County,26012,-0.1232,11270,35061,14474,NM,0.5303,49055,2004,5
Bernalillo County,285778,0.2136,171556,35001,110521,NM,0.6577,434480,2008,5
Catron County,2112,-0.3475,664,35003,1398,NM,0.7028,3005,2008,5
Chaves County,22112,-0.2467,8197,35005,13651,NM,0.5383,41075,2008,5
Cibola County,9097,0.2964,5827,35006,3131,NM,0.4654,19545,2008,5
Colfax County,6384,0.1073,3490,35007,2805,NM,0.6432,9925,2008,5
Curry County,14438,-0.3414,4670,35009,9599,NM,0.4835,29860,2008,5
DeBaca County,1044,-0.3036,359,35011,676,NM,0.703,1485,2008,5
Dona Ana County,69280,0.1763,40282,35013,28068,NM,0.576,120285,2008,5
Eddy County,20093,-0.2563,7351,35015,12500,NM,0.5516,36430,2008,5
Grant County,13755,0.1989,8142,35017,5406,NM,0.608,22625,2008,5
Guadalupe County,2196,0.4267,1557,35019,620,NM,0.6507,3375,2008,5
Hidalgo County,1951,0.0292,993,35023,936,NM,0.5655,3450,2008,5
Lea County,18645,-0.4419,5108,35025,13347,NM,0.5109,36495,2008,5
Lincoln County,9696,-0.2543,3535,35027,6001,NM,0.616,15740,2008,5
Los Alamos County,11069,0.0687,5824,35028,5064,NM,0.8351,13255,2008,5
Luna County,8340,0.0529,4311,35029,3870,NM,0.5124,16275,2008,5
McKinley County,23207,0.4391,16572,35031,6382,NM,0.5043,46020,2008,5
Mora County,2760,0.5793,2168,35033,569,NM,0.7032,3925,2008,5
Otero County,21766,-0.1928,8610,35035,12806,NM,0.4978,43725,2008,5
Quay County,3996,-0.2052,1547,35037,2367,NM,0.5924,6745,2008,5
Rio Arriba County,16940,0.5087,12703,35039,4086,NM,0.5989,28285,2008,5
Roosevelt County,6720,-0.2988,2303,35041,4311,NM,0.5126,13110,2008,5
Sandoval County,58630,0.1275,32669,35043,25193,NM,0.7051,83155,2008,5
San Juan County,46511,-0.2116,18028,35045,27869,NM,0.5506,84480,2008,5
San Miguel County,12941,0.606,10320,35047,2478,NM,0.6158,21015,2008,5
Santa Fe County,72223,0.5505,55567,35049,15807,NM,0.7157,100915,2008,5
Sierra County,5485,-0.1212,2352,35051,3017,NM,0.5535,9910,2008,5
Socorro County,7895,0.2108,4696,35053,3032,NM,0.6258,12615,2008,5
Taos County,16886,0.6485,13816,35055,2866,NM,0.7005,24105,2008,5
Torrance County,6941,-0.0934,3087,35057,3735,NM,0.6197,11200,2008,5
Union County,1742,-0.4219,492,35059,1227,NM,0.6476,2690,2008,5
Valencia County,28899,0.0772,15366,35061,13136,NM,0.5891,49055,2008,5
Albany County,147199,0.234,89323,36001,54872,NY,0.6493,226705,2004,31
Allegany County,19270,-0.2981,6566,36003,12310,NY,0.5041,38225,2004,31
Bronx County,342929,0.6628,283994,36005,56701,NY,0.4475,766260,2004,31
Broome County,91890,0.0295,46281,36007,43568,NY,0.6144,149570,2004,31
Cattaraugus County,34266,-0.1908,13514,36009,20051,NY,0.5623,60940,2004,31
Cayuga County,36052,-0.0058,17534,36011,17743,NY,0.5829,61845,2004,31
Chautauqua County,60944,-0.0849,27257,36013,32434,NY,0.5891,103450,2004,31
Chemung County,39075,-0.1085,17080,36015,21321,NY,0.5796,67415,2004,31
Chenango County,21341,-0.108,9277,36017,11582,NY,0.5522,38650,2004,31
Clinton County,33736,0.068,17624,36019,15330,NY,0.5302,63630,2004,31
Columbia County,31103,0.0473,15929,36021,14457,NY,0.65,47850,2004,31
Cortland County,22760,-0.0414,10670,36023,11613,NY,0.605,37620,2004,31
Delaware County,21167,-0.1528,8724,36025,11958,NY,0.584,36245,2004,31
Dutchess County,123881,-0.0415,58232,36027,63372,NY,0.5888,210395,2004,31
Erie County,445138,0.1498,251090,36029,184423,NY,0.6434,691845,2004,31
Essex County,19082,-0.0577,8768,36031,9869,NY,0.6386,29880,2004,31
Franklin County,18316,0.0633,9543,36033,8383,NY,0.4712,38870,2004,31
Fulton County,22215,-0.1516,9202,36035,12570,NY,0.5233,42450,2004,31
Genesee County,27580,-0.2318,10331,36037,16725,NY,0.624,44200,2004,31
Greene County,22398,-0.1814,8933,36039,12996,NY,0.5936,37735,2004,31
Hamilton County,3695,-0.3599,1145,36041,2475,NY,0.9169,4030,2004,31
Herkimer County,28310,-0.1536,11675,36043,16024,NY,0.5921,47810,2004,31
Jefferson County,38800,-0.1127,16860,36045,21231,NY,0.4503,86170,2004,31
Kings County,687780,0.5057,514973,36047,167149,NY,0.4528,1518790,2004,31
Lewis County,11397,-0.1823,4546,36049,6624,NY,0.5743,19845,2004,31
Livingston County,29948,-0.2079,11504,36051,17729,NY,0.6023,49725,2004,31
Madison County,30287,-0.1128,13121,36053,16537,NY,0.5612,53970,2004,31
Monroe County,343064,0.029,173497,36055,163545,NY,0.6344,540765,2004,31
Montgomery County,21221,-0.089,9449,36057,11338,NY,0.5816,36485,2004,31
Nassau County,618343,0.0561,323070,36059,288355,NY,0.6576,940345,2004,31
New York County,641747,0.6535,526765,36061,107405,NY,0.5687,1128505,2004,31
Niagara County,96580,0.0051,47602,36063,47111,NY,0.5896,163800,2004,31
Oneida County,95381,-0.1216,40792,36065,52392,NY,0.5474,174235,2004,31
Onondaga County,214625,0.1043,116381,36067,94006,NY,0.6391,335845,2004,31
Ontario County,50110,-0.1364,21166,36069,27999,NY,0.6323,79250,2004,31
Orange County,144673,-0.1085,63394,36071,79089,NY,0.5716,253090,2004,31
Orleans County,16577,-0.2629,5959,36073,10317,NY,0.5221,31750,2004,31
Oswego County,51607,-0.0425,24133,36075,26325,NY,0.5608,92030,2004,31
Otsego County,26652,-0.0232,12723,36077,13342,NY,0.5436,49030,2004,31
Putnam County,46571,-0.1456,19575,36079,26356,NY,0.6577,70805,2004,31
Queens County,605062,0.4427,433835,36081,165954,NY,0.4582,1320475,2004,31
Rensselaer County,72514,0.0185,36075,36083,34734,NY,0.6176,117410,2004,31
Richmond County,160126,-0.1366,68448,36085,90325,NY,0.4774,335400,2004,31
Rockland County,131231,-0.0072,64191,36087,65130,NY,0.6952,188765,2004,31
Saint Lawrence County,41761,0.1156,22857,36089,18029,NY,0.4945,84445,2004,31
Saratoga County,106873,-0.0695,48730,36091,56158,NY,0.6517,163985,2004,31
Schenectady County,69469,0.0562,35971,36093,32066,NY,0.6286,110515,2004,31
Schoharie County,14559,-0.2034,5630,36095,8591,NY,0.5836,24945,2004,31
Schuyler County,8590,-0.1764,3445,36097,4960,NY,0.5848,14690,2004,31
Seneca County,15325,-0.0654,6979,36099,7981,NY,0.5775,26535,2004,31
Steuben County,42284,-0.2946,14523,36101,26980,NY,0.5797,72935,2004,31
Suffolk County,638712,0.0093,315909,36103,309949,NY,0.6131,1041835,2004,31
Sullivan County,30966,-0.0092,15034,36105,15319,NY,0.5572,55570,2004,31
Tioga County,23902,-0.1702,9694,36107,13762,NY,0.6276,38085,2004,31
Tompkins County,42421,0.312,27229,36109,13994,NY,0.5585,75960,2004,31
Ulster County,87712,0.1115,47602,36111,37821,NY,0.6391,137250,2004,31
Warren County,31059,-0.1147,13405,36113,16969,NY,0.6041,51410,2004,31
Washington County,25103,-0.1276,10624,36115,13827,NY,0.5169,48565,2004,31
Wayne County,41220,-0.2183,15709,36117,24709,NY,0.6071,67900,2004,31
Westchester County,395770,0.1774,229849,36119,159628,NY,0.6506,608285,2004,31
Wyoming County,18169,-0.3088,6134,36121,11745,NY,0.5588,32515,2004,31
Yates County,10711,-0.1964,4205,36123,6309,NY,0.5798,18475,2004,31
Albany County,147266,0.2944,93937,36001,50586,NY,0.6496,226705,2008,31
Allegany County,18406,-0.2172,7016,36003,11013,NY,0.4815,38225,2008,31
Bronx County,381322,0.7778,338261,36005,41683,NY,0.4976,766260,2008,31
Broome County,88837,0.0802,47204,36007,40077,NY,0.5939,149570,2008,31
Cattaraugus County,32617,-0.1062,14307,36009,17770,NY,0.5352,60940,2008,31
Cayuga County,34022,0.0848,18128,36011,15243,NY,0.5501,61845,2008,31
Chautauqua County,58802,0.0094,29129,36013,28579,NY,0.5684,103450,2008,31
Chemung County,38695,-0.0123,18888,36015,19364,NY,0.574,67415,2008,31
Chenango County,20847,-0.0114,10100,36017,10337,NY,0.5394,38650,2008,31
Clinton County,33337,0.2291,20216,36019,12579,NY,0.5239,63630,2008,31
Columbia County,31433,0.1342,17556,36021,13337,NY,0.6569,47850,2008,31
Cortland County,21920,0.0996,11861,36023,9678,NY,0.5827,37620,2008,31
Delaware County,20389,-0.0521,9462,36025,10524,NY,0.5625,36245,2008,31
Dutchess County,132302,0.0864,71060,36027,59628,NY,0.6288,210395,2008,31
Erie County,441985,0.1753,256299,36029,178815,NY,0.6388,691845,2008,31
Essex County,18595,0.1332,10390,36031,7913,NY,0.6223,29880,2008,31
Franklin County,17520,0.2223,10571,36033,6676,NY,0.4507,38870,2008,31
Fulton County,21824,-0.0923,9695,36035,11709,NY,0.5141,42450,2008,31
Genesee County,26873,-0.1839,10762,36037,15705,NY,0.608,44200,2008,31
Greene County,22335,-0.0989,9850,36039,12059,NY,0.5919,37735,2008,31
Hamilton County,3411,-0.2685,1225,36041,2141,NY,0.8464,4030,2008,31
Herkimer County,27184,-0.0929,12094,36043,14619,NY,0.5686,47810,2008,31
Jefferson County,38886,-0.0528,18166,36045,20220,NY,0.4513,86170,2008,31
Kings County,759848,0.5944,603525,36047,151872,NY,0.5003,1518790,2008,31
Lewis County,11138,-0.0883,4986,36049,5969,NY,0.5612,19845,2008,31
Livingston County,30149,-0.0788,13655,36051,16030,NY,0.6063,49725,2008,31
Madison County,29802,0.0087,14692,36053,14434,NY,0.5522,53970,2008,31
Monroe County,356424,0.1771,207371,36055,144262,NY,0.6591,540765,2008,31
Montgomery County,20175,-0.0808,9080,36057,10711,NY,0.553,36485,2008,31
Nassau County,635618,0.084,342185,36059,288776,NY,0.6759,940345,2008,31
New York County,667594,0.7223,572126,36061,89906,NY,0.5916,1128505,2008,31
Niagara County,95272,0.01,47303,36063,46348,NY,0.5816,163800,2008,31
Oneida County,94365,-0.0609,43506,36065,49256,NY,0.5416,174235,2008,31
Onondaga County,218239,0.2032,129317,36067,84972,NY,0.6498,335845,2008,31
Ontario County,51020,-0.0013,25103,36069,25171,NY,0.6438,79250,2008,31
Orange County,151982,0.0413,78326,36071,72042,NY,0.6005,253090,2008,31
Orleans County,16584,-0.1866,6614,36073,9708,NY,0.5223,31750,2008,31
Oswego County,49349,0.0244,24777,36075,23571,NY,0.5362,92030,2008,31
Otsego County,26121,0.0591,13570,36077,12026,NY,0.5328,49030,2008,31
Putnam County,47244,-0.0748,21613,36079,25145,NY,0.6672,70805,2008,31
Queens County,640137,0.5084,480692,36081,155221,NY,0.4848,1320475,2008,31
Rensselaer County,73986,0.0934,39753,36083,32840,NY,0.6302,117410,2008,31
Richmond County,166578,-0.0405,79311,36085,86062,NY,0.4967,335400,2008,31
Rockland County,132193,0.0589,69543,36087,61752,NY,0.7003,188765,2008,31
Saint Lawrence County,41326,0.1633,23706,36089,16956,NY,0.4894,84445,2008,31
Saratoga County,111387,0.034,56645,36091,52855,NY,0.6793,163985,2008,31
Schenectady County,69842,0.1268,38611,36093,29758,NY,0.632,110515,2008,31
Schoharie County,14402,-0.1432,6009,36095,8071,NY,0.5774,24945,2008,31
Schuyler County,8600,-0.0708,3933,36097,4542,NY,0.5854,14690,2008,31
Seneca County,14741,0.026,7422,36099,7038,NY,0.5555,26535,2008,31
Steuben County,41911,-0.1683,17148,36101,24203,NY,0.5746,72935,2008,31
Suffolk County,659779,0.0599,346549,36103,307021,NY,0.6333,1041835,2008,31
Sullivan County,31183,0.0946,16850,36105,13900,NY,0.5611,55570,2008,31
Tioga County,23131,-0.1022,10172,36107,12536,NY,0.6074,38085,2008,31
Tompkins County,42552,0.4206,29826,36109,11927,NY,0.5602,75960,2008,31
Ulster County,89149,0.2358,54320,36111,33300,NY,0.6495,137250,2008,31
Warren County,32245,0.0264,16281,36113,15429,NY,0.6272,51410,2008,31
Washington County,25730,0.0081,12741,36115,12533,NY,0.5298,48565,2008,31
Wayne County,41045,-0.0988,18184,36117,22239,NY,0.6045,67900,2008,31
Westchester County,413044,0.276,261810,36119,147824,NY,0.679,608285,2008,31
Wyoming County,17667,-0.2614,6379,36121,10998,NY,0.5433,32515,2008,31
Yates County,10280,-0.0369,4890,36123,5269,NY,0.5564,18475,2008,31
Alamance County,54175,-0.2329,20686,37001,33302,NC,0.532,101835,2004,15
Alexander County,15600,-0.4045,4618,37003,10928,NC,0.5743,27165,2004,15
Alleghany County,4827,-0.1991,1922,37005,2883,NC,0.6372,7575,2004,15
Anson County,9225,0.1753,5413,37007,3796,NC,0.4788,19265,2004,15
Ashe County,11823,-0.2381,4477,37009,7292,NC,0.5901,20035,2004,15
Avery County,7524,-0.5148,1805,37011,5678,NC,0.5299,14200,2004,15
Beaufort County,19522,-0.277,7025,37013,12432,NC,0.563,34675,2004,15
Bertie County,8032,0.2342,4938,37015,3057,NC,0.5501,14600,2004,15
Bladen County,12313,-0.0053,6109,37017,6174,NC,0.5233,23530,2004,15
Brunswick County,37977,-0.2112,14903,37019,22925,NC,0.4861,78125,2004,15
Buncombe County,105013,-0.0059,51868,37021,52491,NC,0.6113,171785,2004,15
Burke County,30762,-0.2339,11728,37023,18922,NC,0.4667,65915,2004,15
Cabarrus County,60824,-0.3449,19803,37025,40780,NC,0.5471,111185,2004,15
Caldwell County,31348,-0.3569,9999,37027,21186,NC,0.5219,60060,2004,15
Camden County,3830,-0.2979,1339,37029,2480,NC,0.5657,6770,2004,15
Carteret County,25575,-0.3904,7732,37031,17716,NC,0.511,50045,2004,15
Caswell County,9437,-0.0349,4539,37033,4868,NC,0.5256,17955,2004,15
Catawba County,58688,-0.3535,18858,37035,39602,NC,0.5322,110270,2004,15
Chatham County,25922,0.0002,12897,37037,12892,NC,0.5991,43265,2004,15
Cherokee County,11199,-0.3466,3635,37039,7517,NC,0.5414,20685,2004,15
Chowan County,5386,-0.1042,2406,37041,2967,NC,0.489,11015,2004,15
Clay County,4866,-0.3249,1628,37043,3209,NC,0.5971,8150,2004,15
Cleveland County,37079,-0.2302,14215,37045,22750,NC,0.5054,73370,2004,15
Columbus County,21191,-0.0203,10343,37047,10773,NC,0.5319,39840,2004,15
Craven County,37756,-0.2531,14019,37049,23575,NC,0.5219,72345,2004,15
Cumberland County,95226,-0.0352,45788,37051,49139,NC,0.4339,219450,2004,15
Currituck County,8976,-0.3458,2909,37053,6013,NC,0.5142,17455,2004,15
Dare County,15548,-0.2064,6136,37055,9345,NC,0.5897,26365,2004,15
Davidson County,59496,-0.4182,17191,37057,42075,NC,0.5227,113820,2004,15
Davie County,16680,-0.4879,4233,37059,12372,NC,0.5621,29675,2004,15
Duplin County,16583,-0.1621,6923,37061,9611,NC,0.4914,33745,2004,15
Durham County,109651,0.364,74524,37063,34614,NC,0.6349,172695,2004,15
Edgecombe County,21079,0.2236,12877,37065,8163,NC,0.5584,37750,2004,15
Forsyth County,139125,-0.0859,63340,37067,75294,NC,0.5704,243895,2004,15
Franklin County,20918,-0.1078,9286,37069,11540,NC,0.5047,41445,2004,15
Gaston County,63755,-0.3607,20254,37071,43252,NC,0.4324,147440,2004,15
Gates County,4053,0.0486,2121,37073,1924,NC,0.4707,8610,2004,15
Graham County,3987,-0.3564,1272,37075,2693,NC,0.6483,6150,2004,15
Granville County,18601,-0.0233,9057,37077,9491,NC,0.457,40700,2004,15
Greene County,6472,-0.1754,2665,37079,3800,NC,0.4515,14335,2004,15
Guilford County,199314,0.009,100042,37081,98254,NC,0.6037,330165,2004,15
Halifax County,19647,0.1751,11528,37083,8088,NC,0.4759,41285,2004,15
Harnett County,32571,-0.2873,11563,37085,20922,NC,0.4316,75465,2004,15
Haywood County,25932,-0.1276,11237,37087,14545,NC,0.5829,44490,2004,15
Henderson County,43234,-0.3012,15003,37089,28025,NC,0.5808,74440,2004,15
Hertford County,8132,0.2704,5141,37091,2942,NC,0.463,17565,2004,15
Hoke County,11088,0.0484,5794,37093,5257,NC,0.3888,28515,2004,15
Hyde County,2293,-0.0816,1048,37095,1235,NC,0.5447,4210,2004,15
Iredell County,56973,-0.3618,18065,37097,38675,NC,0.5305,107395,2004,15
Jackson County,14174,-0.0433,6737,37099,7351,NC,0.4872,29095,2004,15
Johnston County,54357,-0.3613,17266,37101,36903,NC,0.5161,105315,2004,15
Jones County,4513,-0.1582,1893,37103,2607,NC,0.5903,7645,2004,15
Lee County,19543,-0.2137,7657,37105,11834,NC,0.5069,38555,2004,15
Lenoir County,23179,-0.1179,10207,37107,12939,NC,0.5609,41325,2004,15
Lincoln County,29579,-0.359,9434,37109,20052,NC,0.5709,51815,2004,15
